Name,Category,Price,Quality
FinalChronicles,Estrategia,66995,70
CrystalLegacy,Acción,14629,14
DragonEmpire,RPG,60742,85
SolarRunner,RPG,27162,38
FrozenEchoes,Aventura,8078,89
ShadowQuest,Plataformas,64359,61
MysticFrontier,Puzzle,64039,36
CyberReign,Puzzle,22900,38
SolarDefenders,Terror,33322,88
VoidRunner,Puzzle,47035,45
DragonGuardians,Acción,25885,56
AncientChronicles,Carreras,9839,81
DragonRunner,Plataformas,39135,8
VoidProtocol,Simulación,34399,66
LostForge,Estrategia,17304,89
IronFrontier,Simulación,44858,41
FinalForge,Simulación,1296,14
CosmicEmpire,Musical,27933,30
StarStorm,Deportes,68593,31
CyberEchoes,Aventura,65776,60
MysticEchoes,Carreras,39210,26
ShadowOdyssey,Terror,4649,41
GalaxyStorm,Aventura,1479,72
FinalDefenders,Terror,10299,81
IronForge,Deportes,29196,50
FrozenHorizon,Carreras,67681,28
MysticLegacy,Simulación,48407,67
MysticLegacy,Puzzle,66435,72
ShadowDefenders,Simulación,31410,37
TimeOdyssey,Lucha,62459,95
ShadowRunner,Lucha,10015,0
SolarReign,Terror,63374,98
WarRunner,Aventura,59674,36
CyberRunner,Plataformas,69002,84
AncientPact,Aventura,24855,88
SolarBlade,Terror,35044,1
LegendGuardians,RPG,54197,52
GalaxyGuardians,Lucha,16483,84
CyberFrontier,Musical,39957,100
TimeEchoes,Simulación,42502,26
CyberForge,Estrategia,12395,72
FinalEchoes,RPG,51016,5
VoidProtocol,Puzzle,36840,56
WarOdyssey,Carreras,2738,94
AncientSaga,Deportes,14597,4
WarForge,Lucha,23981,89
HeroBlade,Aventura,67804,77
LegendSaga,Terror,18954,100
MysticChronicles,Musical,39488,6
MysticOdyssey,Plataformas,52476,92
AncientHeart,Plataformas,36141,54
IronOdyssey,Estrategia,5713,90
CrystalBlade,Carreras,66057,30
ShadowSaga,Musical,49413,26
GalaxyDefenders,Aventura,42067,85
CyberGuardians,Terror,67329,15
CosmicDefenders,Carreras,35166,50
HeroQuest,Lucha,10896,31
ShadowLegacy,Estrategia,39948,12
LostDefenders,Deportes,49644,94
WarReign,Plataformas,26273,5
CosmicStorm,Estrategia,58211,21
LegendForge,Estrategia,58413,25
WarHeart,Musical,26469,84
DragonStorm,RPG,8602,83
EternalOdyssey,Musical,68664,49
VoidEchoes,Estrategia,69584,87
MysticEchoes,Terror,61803,21
WarGuardians,Estrategia,47041,2
LostReign,RPG,45419,24
DragonDefenders,Estrategia,46052,36
FinalBlade,Puzzle,49504,30
HeroProtocol,Terror,52223,58
HeroHeart,Deportes,7416,63
GalaxyLegacy,Deportes,24695,36
FinalLegacy,Estrategia,13074,17
SolarStorm,RPG,66930,92
HeroPact,RPG,53119,70
MysticChronicles,Terror,16587,37
EternalStorm,Puzzle,11517,48
HeroHorizon,Musical,19812,3
CosmicProtocol,Musical,65678,81
SolarStorm,Plataformas,34259,1
AncientForge,RPG,69457,27
WarProtocol,Terror,48795,31
MysticBlade,Estrategia,53047,76
FinalRunner,Deportes,11122,87
TimeRiders,Puzzle,57929,24
CosmicReign,Deportes,47059,39
FinalGuardians,Puzzle,32365,61
MysticReign,Simulación,23496,52
AncientSaga,Deportes,63507,88
LegendLegacy,Musical,270,83
VoidGuardians,Plataformas,56976,87
MysticHeart,Carreras,39998,14
FrozenReign,Deportes,1760,97
VoidProtocol,Carreras,47265,42
GalaxyQuest,Musical,58299,52
SolarChronicles,Musical,50097,82
HeroHorizon,Deportes,14276,23
LostGuardians,Estrategia,24858,27
CrystalHeart,Terror,36376,17
IronFrontier,Acción,46601,63
AncientPact,Terror,41890,79
StarForge,Lucha,52660,43
AncientLegacy,Simulación,61328,19
HeroBlade,Musical,7241,19
LostHeart,Carreras,23385,46
TimeGuardians,Musical,32425,70
LostDefenders,Terror,46641,68
FrozenFrontier,Simulación,36738,77
FinalRunner,Estrategia,23419,90
DragonProtocol,Estrategia,31719,62
LostSaga,Lucha,57025,14
GalaxyGuardians,Plataformas,2137,71
GalaxyFrontier,RPG,14977,79
HeroEchoes,Acción,47413,48
CyberReign,Carreras,9499,62
FrozenQuest,Terror,21986,64
StarDefenders,Estrategia,25802,64
EternalChronicles,Terror,9205,86
FrozenPact,Musical,15409,23
CosmicQuest,Estrategia,50869,93
MysticReign,RPG,8162,1
LegendGuardians,Plataformas,25545,46
ShadowReign,Musical,35975,65
FrozenOdyssey,Musical,20823,26
StarEmpire,Aventura,20411,98
TimeOdyssey,Estrategia,53761,94
HeroGuardians,Plataformas,44974,74
CrystalProtocol,Acción,29766,35
CosmicEmpire,Acción,44324,97
StarEmpire,Carreras,27296,79
LegendHorizon,RPG,26393,57
CosmicForge,Plataformas,8607,34
EternalChronicles,Lucha,15959,16
MysticGuardians,Carreras,50843,38
AncientHorizon,Deportes,66642,68
TimeEmpire,Carreras,4948,34
CrystalGuardians,Estrategia,32110,41
CosmicRunner,Lucha,7636,89
TimeDefenders,Deportes,49628,38
CosmicEmpire,RPG,10572,74
HeroHorizon,Musical,23383,57
CrystalChronicles,Deportes,36546,86
LostOdyssey,RPG,11191,73
DragonHorizon,Simulación,9623,82
TimeFrontier,Plataformas,57902,57
LegendQuest,Simulación,3182,20
VoidChronicles,Puzzle,16315,35
LostHeart,Carreras,19714,67
VoidFrontier,Terror,3323,80
EternalRunner,Simulación,33869,11
GalaxyPact,Puzzle,53566,67
GalaxyHeart,Musical,48398,6
LostEmpire,Acción,66868,89
WarHorizon,Simulación,19600,27
FrozenLegacy,Simulación,46443,69
MysticFrontier,Acción,5441,43
AncientOdyssey,RPG,23705,28
FrozenEmpire,Plataformas,42780,78
CrystalGuardians,Acción,42623,31
WarRiders,Simulación,771,15
FinalHeart,Simulación,33296,2
LostHorizon,Musical,63867,33
CyberSaga,Carreras,27038,34
FinalRiders,Lucha,55377,48
ShadowRunner,Carreras,16830,26
CrystalHorizon,Simulación,21621,61
StarDefenders,Plataformas,12675,16
LostStorm,Acción,44476,45
EternalPact,Aventura,42720,49
StarLegacy,Puzzle,26440,91
CyberFrontier,RPG,48773,76
AncientDefenders,Plataformas,24395,72
VoidProtocol,Plataformas,56163,100
CrystalHorizon,Terror,39134,94
IronProtocol,Carreras,67137,69
AncientEchoes,Carreras,35330,85
FinalChronicles,Carreras,7252,45
TimeForge,Puzzle,34931,71
WarReign,Simulación,57687,66
CrystalFrontier,Deportes,34924,42
VoidForge,Plataformas,47453,48
StarProtocol,Plataformas,3322,14
LostEmpire,Aventura,35734,82
VoidForge,Simulación,58096,72
WarEmpire,Aventura,38168,88
MysticEchoes,RPG,31665,58
LostStorm,RPG,47652,76
CrystalSaga,Estrategia,39918,28
WarEmpire,Estrategia,32966,32
DragonFrontier,Estrategia,56613,82
LostForge,Acción,22764,94
CrystalFrontier,Aventura,51624,28
FinalDefenders,Acción,65279,51
WarEchoes,Simulación,5875,20
GalaxyLegacy,Plataformas,39974,2
LostForge,Aventura,67403,31
LostDefenders,Simulación,60826,3
VoidForge,Puzzle,19144,79
CrystalReign,Terror,27025,35
FrozenChronicles,Lucha,16933,39
IronBlade,Puzzle,60796,51
FinalEmpire,Aventura,6249,55
LegendChronicles,Estrategia,6883,63
CyberLegacy,Simulación,12194,35
CyberQuest,Lucha,39334,19
DragonFrontier,Deportes,57373,23
CyberBlade,Carreras,736,53
LostQuest,Terror,28947,65
FinalEmpire,Estrategia,4008,67
LostHorizon,Aventura,27155,88
EternalGuardians,Musical,69850,54
DragonLegacy,Carreras,51166,91
CosmicProtocol,Carreras,40471,78
ShadowDefenders,Musical,36621,50
AncientHorizon,Deportes,38112,82
StarRiders,RPG,44343,53
LegendEchoes,Carreras,3833,33
IronRiders,Musical,33032,33
FinalPact,Carreras,57037,57
DragonHeart,Simulación,35647,47
FrozenReign,Estrategia,27554,84
FrozenHorizon,Simulación,19995,20
GalaxySaga,Puzzle,62306,31
FinalPact,Lucha,11829,95
IronStorm,Aventura,9357,92
TimeRunner,Aventura,49084,26
FrozenRiders,Simulación,66233,36
EternalBlade,Deportes,28936,40
SolarOdyssey,Simulación,65941,70
TimeProtocol,RPG,54193,3
IronHorizon,Lucha,7673,24
LegendHeart,Simulación,3030,15
LegendRunner,Estrategia,25280,81
DragonStorm,Plataformas,36565,72
LostEchoes,Deportes,65144,64
FinalLegacy,Aventura,28520,31
IronStorm,Deportes,36557,81
StarFrontier,RPG,26151,24
HeroFrontier,Acción,15862,46
GalaxyOdyssey,Musical,37212,31
SolarRiders,Aventura,66269,44
AncientSaga,Carreras,25090,46
FrozenSaga,Terror,40167,85
ShadowOdyssey,RPG,21222,43
AncientSaga,Deportes,57179,99
IronDefenders,Simulación,46153,40
VoidFrontier,Terror,7537,28
CosmicGuardians,Carreras,40217,79
GalaxyHorizon,Estrategia,54488,53
DragonLegacy,Plataformas,34677,0
CrystalFrontier,Musical,46461,1
GalaxyForge,Acción,4008,96
SolarHeart,Lucha,3384,17
GalaxyFrontier,Musical,31513,6
WarRunner,Estrategia,33822,74
FinalHeart,Simulación,33759,72
LostProtocol,Carreras,69272,9
LostHeart,Terror,36065,60
LegendRiders,Estrategia,35388,68
LostOdyssey,Aventura,31577,4
CrystalHeart,Acción,3889,6
StarStorm,Carreras,46730,32
StarDefenders,Simulación,63786,37
HeroPact,Simulación,46762,62
DragonEmpire,Acción,27393,18
CosmicSaga,Puzzle,26688,49
FinalReign,Estrategia,27136,60
IronSaga,Deportes,13266,38
EternalGuardians,Acción,51626,32
DragonRiders,Estrategia,65956,23
VoidHeart,Lucha,11963,85
SolarChronicles,Puzzle,11907,71
CrystalProtocol,Deportes,32880,71
TimeHeart,Lucha,61623,14
StarSaga,Lucha,45579,16
ShadowHeart,Simulación,35852,6
LostQuest,Simulación,14265,71
AncientEmpire,Plataformas,39687,14
FrozenHeart,Acción,69747,4
LostHeart,Simulación,48259,96
LegendFrontier,Aventura,35064,43
SolarDefenders,Aventura,23691,6
EternalDefenders,Aventura,28635,89
FrozenRunner,Deportes,46961,64
GalaxyHeart,Puzzle,26555,94
FrozenSaga,Musical,52408,43
IronRunner,Deportes,66677,47
IronHorizon,Simulación,63541,10
SolarRunner,Plataformas,29707,25
FrozenEmpire,Deportes,7123,28
TimePact,Simulación,43283,6
WarChronicles,Terror,57606,61
IronForge,Acción,46465,66
CosmicRunner,Plataformas,46086,15
EternalFrontier,Terror,67348,20
FinalEmpire,Estrategia,4085,40
GalaxyFrontier,Aventura,15879,49
EternalLegacy,Deportes,39041,93
StarBlade,Aventura,19043,34
DragonLegacy,Simulación,10799,17
GalaxyGuardians,Plataformas,25727,61
EternalFrontier,Puzzle,56172,16
CosmicEmpire,Estrategia,33862,47
ShadowHorizon,Plataformas,10723,90
CrystalEchoes,Estrategia,49920,28
WarBlade,Deportes,56307,34
VoidEchoes,RPG,30687,79
LegendDefenders,Plataformas,11452,12
VoidLegacy,Estrategia,32564,87
FrozenStorm,Plataformas,16551,28
VoidLegacy,Lucha,58720,98
VoidReign,Musical,56522,31
HeroQuest,Simulación,6871,14
TimeGuardians,RPG,37797,37
VoidPact,Estrategia,8608,84
CyberStorm,RPG,2253,2
CyberHorizon,Puzzle,54523,24
FinalHeart,Terror,10552,2
FinalEchoes,Simulación,4674,82
IronFrontier,Musical,39164,4
LostSaga,Musical,8595,70
GalaxySaga,Carreras,30904,78
SolarOdyssey,Acción,26684,64
EternalOdyssey,Simulación,22816,63
HeroSaga,Carreras,30524,25
CosmicReign,RPG,29617,71
MysticProtocol,Terror,13495,11
IronHeart,Aventura,37167,20
CosmicPact,Simulación,62905,59
LegendGuardians,Acción,16186,34
ShadowBlade,Carreras,67544,29
HeroStorm,Deportes,34745,11
CosmicEmpire,Lucha,48449,5
EternalDefenders,RPG,6808,23
FrozenProtocol,Carreras,52408,69
WarForge,Simulación,30947,18
FinalEchoes,Deportes,34533,93
StarHeart,Deportes,41870,46
IronGuardians,RPG,43331,46
HeroEchoes,Deportes,13141,42
MysticEmpire,RPG,39886,20
ShadowForge,Plataformas,56040,63
ShadowLegacy,Puzzle,27993,97
LostFrontier,Estrategia,5591,48
CyberStorm,Aventura,50568,56
ShadowRiders,Simulación,17089,45
GalaxyRiders,Estrategia,41631,45
WarStorm,Carreras,27544,53
VoidReign,RPG,53175,44
TimeEmpire,Carreras,22924,97
DragonQuest,Aventura,33774,100
LostProtocol,Puzzle,55721,84
SolarFrontier,Lucha,31991,41
LegendProtocol,Deportes,10894,14
LostChronicles,Terror,61646,74
SolarQuest,Aventura,25519,40
DragonHorizon,Acción,9153,94
CyberChronicles,Terror,38705,47
HeroChronicles,Puzzle,66045,91
CyberBlade,Simulación,7388,92
VoidEchoes,Carreras,46281,64
WarHeart,Aventura,11892,84
TimeStorm,Aventura,13588,76
AncientRiders,Puzzle,16328,66
TimeLegacy,Musical,16365,63
EternalRunner,Acción,21946,43
StarSaga,Aventura,52198,31
StarOdyssey,Acción,67888,69
TimePact,Puzzle,10544,50
MysticQuest,Puzzle,64202,62
LostQuest,Carreras,34630,44
SolarHorizon,Deportes,61904,64
VoidStorm,Aventura,9730,73
StarStorm,Terror,14014,28
CrystalSaga,Deportes,18501,34
CrystalReign,Musical,24654,15
CyberQuest,Terror,64659,81
HeroFrontier,RPG,59502,3
LostHeart,Acción,22826,91
LostQuest,RPG,41302,26
LostStorm,Musical,662,2
SolarDefenders,Estrategia,32446,70
CyberRiders,Puzzle,19002,4
LegendQuest,Carreras,25677,97
HeroEchoes,Simulación,23373,88
TimeReign,Musical,52108,11
FrozenHeart,Carreras,28800,84
CyberRunner,RPG,36134,7
IronProtocol,Carreras,37406,65
WarForge,Musical,12442,44
ShadowEmpire,Aventura,18440,17
EternalReign,Simulación,25301,86
SolarHorizon,Lucha,46394,21
FinalFrontier,Musical,67767,24
GalaxyFrontier,Carreras,52298,80
ShadowRiders,Puzzle,256,88
ShadowForge,Aventura,16159,14
LostPact,Terror,39723,4
DragonSaga,Lucha,59063,14
CrystalHorizon,Carreras,65637,25
TimeSaga,RPG,37669,66
TimePact,Plataformas,38751,52
VoidEchoes,Musical,46537,65
SolarRiders,Lucha,30921,30
VoidGuardians,Estrategia,63230,38
CosmicBlade,Puzzle,13905,18
SolarSaga,Musical,37779,42
ShadowProtocol,Estrategia,16361,48
LostPact,Deportes,53021,67
VoidSaga,Aventura,40533,16
TimeForge,Carreras,31359,76
ShadowRiders,Lucha,46686,63
DragonLegacy,Lucha,5255,39
GalaxyOdyssey,Carreras,10855,10
LostDefenders,RPG,32508,82
IronEmpire,RPG,13320,37
HeroPact,Deportes,28988,7
AncientOdyssey,RPG,5838,39
LostQuest,Estrategia,42055,64
AncientHeart,Simulación,24348,20
StarHorizon,Deportes,64516,13
CrystalPact,Carreras,56477,48
TimeQuest,RPG,7720,90
ShadowDefenders,Deportes,60135,57
StarSaga,Lucha,68381,23
CyberRiders,Plataformas,47697,57
StarProtocol,Aventura,61403,71
StarQuest,Lucha,18209,55
LegendHeart,Aventura,29072,57
GalaxyDefenders,Deportes,52963,81
CyberStorm,RPG,26798,51
LostRiders,Lucha,57127,17
CyberOdyssey,Acción,53283,30
CyberRiders,Deportes,64164,100
TimeFrontier,RPG,34150,61
SolarForge,Puzzle,62211,95
SolarOdyssey,Acción,52425,15
CosmicOdyssey,Carreras,48588,33
StarGuardians,Estrategia,3032,15
LostProtocol,Simulación,63998,79
EternalReign,RPG,22803,64
VoidForge,Lucha,21838,91
LostHeart,Lucha,63437,63
LegendOdyssey,Musical,11908,90
WarHeart,Acción,64499,42
VoidOdyssey,Plataformas,52481,90
EternalFrontier,Simulación,11128,46
LegendStorm,Musical,50467,99
GalaxyRunner,Deportes,31974,89
TimeFrontier,Carreras,8961,17
HeroDefenders,Simulación,20456,93
SolarHorizon,Simulación,2497,46
TimeProtocol,Plataformas,33355,2
FinalHorizon,Acción,31721,20
LegendRunner,Simulación,457,24
CosmicForge,RPG,34079,88
HeroOdyssey,Puzzle,51970,14
SolarStorm,Carreras,56275,0
EternalBlade,Puzzle,59871,6
MysticBlade,Deportes,13942,26
EternalEchoes,RPG,38327,43
ShadowFrontier,Carreras,50402,0
VoidChronicles,Estrategia,41487,75
CyberRunner,Musical,569,30
ShadowProtocol,Deportes,28878,94
DragonHeart,RPG,41538,19
MysticSaga,RPG,47111,68
WarProtocol,Aventura,8373,94
WarForge,Estrategia,536,93
ShadowBlade,Estrategia,5860,45
GalaxyBlade,Musical,49629,61
VoidOdyssey,Musical,19331,40
CyberFrontier,Puzzle,28383,62
WarReign,Terror,52210,59
StarReign,Lucha,18726,3
DragonHeart,Terror,3874,17
LostBlade,Puzzle,29785,96
GalaxyRiders,Aventura,18883,19
CosmicOdyssey,Terror,37762,52
CosmicEchoes,Puzzle,17141,25
CyberEchoes,Puzzle,58469,54
AncientSaga,Plataformas,25845,14
SolarFrontier,Estrategia,44552,37
ShadowSaga,Carreras,65429,84
DragonChronicles,Acción,37460,48
MysticPact,Puzzle,61192,31
FinalOdyssey,Estrategia,69217,88
TimeEmpire,Terror,40473,96
ShadowEchoes,Carreras,67666,98
DragonProtocol,Acción,2561,64
CrystalBlade,Acción,64283,44
IronFrontier,RPG,12714,40
ShadowFrontier,Simulación,45687,67
LostDefenders,Terror,39340,92
FrozenRiders,Estrategia,42092,81
VoidFrontier,RPG,43326,95
VoidHorizon,Aventura,32053,79
CyberBlade,Musical,37949,30
EternalProtocol,RPG,3890,6
SolarGuardians,Terror,52482,78
CyberRiders,Lucha,65442,66
AncientProtocol,Puzzle,64801,87
CrystalForge,Estrategia,26122,21
IronGuardians,Carreras,66840,84
VoidChronicles,Musical,21933,43
LostFrontier,Lucha,21969,99
GalaxyEmpire,Aventura,48557,49
HeroChronicles,Plataformas,39093,30
CosmicForge,Lucha,59261,34
HeroForge,Terror,26005,33
WarForge,Puzzle,11162,91
CyberOdyssey,Estrategia,60244,47
ShadowEmpire,Musical,5462,10
StarForge,Simulación,55909,38
FinalQuest,Terror,16708,93
ShadowStorm,Aventura,17971,99
CyberRunner,Acción,34507,53
FinalRunner,Estrategia,20474,89
ShadowEmpire,RPG,15055,52
GalaxyStorm,Lucha,3496,72
ShadowProtocol,Puzzle,23569,84
TimeForge,Acción,305,46
WarReign,Terror,4303,29
FrozenHorizon,Lucha,62642,15
AncientQuest,Simulación,21782,88
MysticHeart,Simulación,13252,22
LegendGuardians,Estrategia,47854,3
CrystalQuest,Simulación,55116,77
IronSaga,Aventura,29131,6
CrystalGuardians,RPG,25597,100
TimeProtocol,Acción,42483,26
WarChronicles,Plataformas,52286,98
IronOdyssey,Estrategia,30458,32
TimeHeart,Acción,45727,64
LegendGuardians,Plataformas,62022,47
WarQuest,Plataformas,34544,70
CrystalProtocol,Terror,31635,47
CosmicRunner,Plataformas,44109,41
CosmicRunner,Deportes,23795,100
CyberBlade,Musical,5981,99
DragonProtocol,Acción,1784,63
TimeRunner,Puzzle,55742,21
HeroHeart,RPG,37957,56
CyberEchoes,Deportes,48878,89
IronProtocol,RPG,5500,47
CyberSaga,RPG,1910,47
VoidEchoes,Aventura,64051,62
CosmicGuardians,Simulación,62650,71
CyberRiders,Terror,30029,61
IronGuardians,RPG,51765,10
MysticDefenders,RPG,11939,69
FrozenReign,Carreras,56928,40
CyberReign,Musical,69619,74
StarEmpire,Puzzle,67260,43
DragonEmpire,RPG,22638,93
MysticLegacy,RPG,49276,72
LegendLegacy,Simulación,3990,34
LostReign,Terror,14596,67
CyberEchoes,Puzzle,48686,41
EternalHorizon,Simulación,29754,26
CosmicRunner,Lucha,34395,45
FrozenStorm,Carreras,14915,42
IronLegacy,Puzzle,22605,15
WarOdyssey,RPG,41469,57
AncientPact,Lucha,26138,58
TimeProtocol,Deportes,26968,94
SolarStorm,Carreras,28055,78
EternalProtocol,Musical,17157,61
ShadowRiders,Plataformas,6797,80
ShadowDefenders,Musical,62904,2
TimeEmpire,Aventura,29351,80
EternalForge,RPG,53363,63
HeroHorizon,Simulación,18431,46
EternalEchoes,Lucha,10807,24
AncientRunner,Acción,16850,20
EternalReign,Terror,1135,72
GalaxyFrontier,Musical,37470,63
EternalReign,Plataformas,903,78
TimeSaga,Carreras,14262,58
LostEmpire,Puzzle,17978,28
GalaxyDefenders,Simulación,6788,84
AncientProtocol,Terror,19065,53
LostFrontier,RPG,50647,36
CyberPact,Simulación,7365,91
GalaxyRiders,Estrategia,36247,81
StarQuest,Estrategia,58779,8
SolarDefenders,Aventura,36263,22
GalaxyBlade,Simulación,52109,80
DragonHeart,Acción,57787,84
GalaxyOdyssey,Plataformas,9595,49
MysticEmpire,Plataformas,3461,4
CosmicFrontier,Aventura,21868,48
CosmicBlade,RPG,42136,34
LegendLegacy,RPG,4698,82
FinalStorm,Simulación,17268,87
GalaxySaga,Puzzle,22248,47
LegendRunner,Estrategia,51259,7
AncientGuardians,Simulación,41190,74
CrystalForge,Carreras,26976,40
AncientSaga,Aventura,5061,18
LostSaga,Simulación,18736,66
IronChronicles,Carreras,37888,78
MysticLegacy,Lucha,62111,2
HeroProtocol,Musical,35495,24
AncientLegacy,Carreras,44259,28
FinalQuest,Lucha,34823,14
LegendEchoes,Estrategia,42875,13
FinalEchoes,Estrategia,37528,32
LegendDefenders,Terror,59887,11
AncientRunner,Plataformas,16718,33
HeroHorizon,Lucha,48068,7
IronHorizon,Acción,45117,92
LegendPact,Plataformas,37372,87
VoidHorizon,Terror,57243,84
ShadowProtocol,Simulación,54897,72
EternalProtocol,Plataformas,48396,98
CrystalLegacy,Aventura,60744,51
ShadowRiders,Lucha,27841,64
LegendRunner,Puzzle,53521,47
TimePact,Aventura,42136,44
WarRiders,Terror,35647,12
CrystalHorizon,Lucha,54159,96
WarForge,Simulación,33489,40
EternalForge,Terror,554,99
SolarRiders,Terror,59867,26
VoidBlade,Terror,18073,81
CosmicHorizon,Simulación,47243,73
HeroSaga,Deportes,5027,34
IronStorm,Simulación,53248,93
DragonSaga,Lucha,30702,75
StarRunner,Musical,22021,50
AncientRiders,Puzzle,13414,43
LostDefenders,Carreras,9055,11
SolarHorizon,Terror,6682,19
TimeChronicles,Acción,6895,13
LostPact,Plataformas,25178,33
VoidForge,Puzzle,53259,28
HeroHorizon,Deportes,15997,99
StarRunner,RPG,11146,90
CosmicSaga,Aventura,67272,81
LegendGuardians,Acción,34335,15
HeroGuardians,Musical,7295,15
MysticRiders,Deportes,25668,55
CyberRiders,Deportes,2925,66
AncientProtocol,Deportes,16485,5
FinalGuardians,Aventura,62253,83
IronChronicles,Acción,1027,26
GalaxyEmpire,Musical,20324,47
LegendReign,Carreras,37740,92
FinalOdyssey,Lucha,28266,87
CrystalHeart,RPG,10812,33
ShadowEchoes,RPG,58652,69
IronHeart,Deportes,32686,96
IronProtocol,Estrategia,41000,76
EternalReign,Estrategia,2476,76
ShadowQuest,Acción,56938,40
EternalSaga,Musical,57620,13
CyberBlade,Plataformas,60327,23
CyberDefenders,Estrategia,34607,54
WarDefenders,Puzzle,25335,53
FinalProtocol,Acción,18281,45
CyberRiders,Deportes,58264,26
FrozenFrontier,Simulación,12949,42
SolarFrontier,Musical,50053,46
SolarLegacy,Puzzle,69142,79
EternalBlade,Lucha,36956,44
VoidEchoes,Carreras,47730,83
ShadowHeart,Puzzle,2304,12
GalaxyOdyssey,Carreras,52781,56
DragonForge,Aventura,48991,75
HeroPact,Carreras,12555,17
HeroHorizon,Estrategia,15771,97
HeroReign,Acción,65749,84
CrystalQuest,RPG,67601,84
CrystalRiders,RPG,3621,26
StarEmpire,Simulación,24651,90
VoidReign,Estrategia,3209,93
HeroEmpire,Carreras,8986,21
LegendGuardians,Aventura,37709,0
CrystalChronicles,Estrategia,18961,11
StarOdyssey,Lucha,26606,33
LegendForge,Terror,50286,55
EternalLegacy,Lucha,22486,86
VoidForge,Carreras,27913,100
IronOdyssey,Deportes,58474,46
HeroChronicles,Lucha,45703,86
CrystalSaga,Musical,13081,80
AncientOdyssey,Puzzle,31326,27
HeroFrontier,Plataformas,32469,30
FinalStorm,Lucha,64773,65
GalaxyStorm,Deportes,56205,31
GalaxyProtocol,Plataformas,8900,70
LegendStorm,Carreras,54096,74
VoidPact,Simulación,48755,61
HeroSaga,Estrategia,508,60
LegendPact,Estrategia,65709,31
GalaxyHorizon,Estrategia,50026,10
LostForge,RPG,43472,64
EternalChronicles,Acción,6040,61
CosmicQuest,Simulación,43751,58
LostEmpire,Lucha,5992,80
DragonEmpire,Simulación,17109,84
MysticPact,Musical,33813,99
MysticFrontier,RPG,16348,16
IronHorizon,Puzzle,33346,13
WarStorm,RPG,13030,36
VoidChronicles,Aventura,48937,59
GalaxyChronicles,Plataformas,30836,20
MysticRunner,Puzzle,36230,62
FrozenSaga,Aventura,50573,92
TimeBlade,Puzzle,63280,64
StarReign,Deportes,18884,68
IronRiders,Acción,57034,60
WarReign,Terror,57139,73
FrozenBlade,Aventura,17633,67
IronRiders,Estrategia,46976,9
SolarRunner,Deportes,34776,28
IronHorizon,RPG,29923,82
ShadowQuest,RPG,37772,72
CosmicRunner,Estrategia,19732,78
CosmicFrontier,Simulación,45077,12
ShadowReign,Carreras,5318,42
MysticEmpire,Estrategia,67286,3
WarQuest,Lucha,26994,87
WarRunner,Estrategia,20594,85
DragonHeart,Lucha,10395,23
ShadowRunner,Deportes,15823,73
VoidGuardians,Simulación,64896,7
FinalForge,Terror,53157,57
IronSaga,Aventura,53971,5
IronRunner,Terror,66044,41
FinalGuardians,Aventura,66541,33
FrozenGuardians,Plataformas,23017,77
EternalOdyssey,Deportes,55958,44
FinalGuardians,Aventura,1609,4
SolarChronicles,Terror,15832,60
VoidHeart,Musical,38710,86
LostOdyssey,Lucha,16819,0
EternalGuardians,Simulación,11442,63
CosmicEmpire,RPG,43852,44
LostQuest,Simulación,13079,60
VoidFrontier,Estrategia,10164,27
TimeHeart,Carreras,10132,80
CrystalReign,Musical,12493,72
CyberPact,Terror,51230,47
HeroEmpire,Acción,49475,70
CyberEchoes,Puzzle,48413,82
WarRunner,Carreras,15619,27
CosmicOdyssey,RPG,45724,47
CrystalGuardians,Plataformas,10874,89
WarFrontier,Terror,39234,85
VoidRunner,Puzzle,54831,1
VoidGuardians,Puzzle,14435,31
StarRunner,Terror,53305,15
SolarOdyssey,Terror,29906,17
GalaxyBlade,Carreras,14744,89
LostOdyssey,Aventura,55834,43
WarRunner,Aventura,24960,33
GalaxyEchoes,Deportes,21970,31
FrozenHeart,Aventura,59120,16
ShadowBlade,RPG,55903,58
FinalChronicles,Deportes,25291,93
HeroQuest,Terror,42519,51
LegendLegacy,Acción,37197,70
MysticRiders,RPG,24966,35
VoidOdyssey,Aventura,53351,76
MysticRunner,Carreras,62215,15
VoidRiders,Deportes,23605,60
FrozenGuardians,Estrategia,43423,13
GalaxyChronicles,Musical,22787,25
EternalHorizon,Simulación,7425,86
ShadowSaga,Acción,61637,92
CrystalStorm,Estrategia,22056,40
WarEchoes,Carreras,11993,69
WarLegacy,Plataformas,6735,97
VoidChronicles,Aventura,46011,27
IronChronicles,Carreras,47561,30
LegendPact,Deportes,13440,62
DragonEmpire,Plataformas,27752,86
GalaxyGuardians,Estrategia,27223,49
VoidEmpire,Musical,3316,24
ShadowForge,Plataformas,56557,97
GalaxyHeart,Musical,16192,34
AncientStorm,Plataformas,43012,33
LostStorm,Plataformas,16508,84
VoidPact,Acción,67784,63
WarStorm,Terror,64772,88
HeroOdyssey,Estrategia,27060,23
LostBlade,Deportes,13072,7
CyberRiders,Plataformas,66447,44
WarProtocol,Aventura,6404,72
GalaxyChronicles,Acción,54811,85
ShadowRunner,Aventura,25791,20
TimeSaga,RPG,3467,45
FrozenEchoes,Simulación,14377,52
StarGuardians,Acción,28721,34
TimePact,Acción,19614,5
SolarStorm,Simulación,9594,52
EternalProtocol,Acción,63808,40
TimeDefenders,Simulación,47495,51
